Período;Região;Entidade;Localização Geográfica;Trabalho Suplementar Diurno;Trabalho Suplementar Nocturno;Trabalho em Dias de Descanso Semanal Obrigatório;Trabalho em Dias de Descanso Semanal Complementar;Trabalho em Dias Feriados;Trabalho Nocturno Normal;Trabalho Nocturno Suplementar
2014-08;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456,-8.6745115;17699.0;46555.86;23554.68;13247.7;5168.73;290055.08;61924.36
2014-08;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158,-7.4922407;13802.72;25271.3;17844.76;9808.14;2649.92;224990.93;37087.3
2014-08;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514,-8.4103814;12101.5;18692.0;9371.0;7019.5;2710.5;57300.05;25169.0
2014-08;Região de Saúde LVT;Instituto Nacional de Emergência Médica;38.7313954,-9.1447467;46289.4;29912.93;21303.69;25211.99;4049.73;48540.81;32297.1
2014-09;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;14377.0;36984.75;17162.5;7799.5;2167.0;328238.6;49640.25
2014-09;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454,-9.216985;33113.53;91318.0;58813.5;25524.85;7264.5;778724.3;133174.0
2014-09;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;15831.0;37026.0;19511.25;11102.5;4141.5;388266.0;50780.5
2014-09;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629,-9.1258493;18686.71;43249.94;28034.83;9795.5;2672.0;292830.67;56974.93
2014-09;Região de Saúde LVT;Instituto Português Oncologia de Lisboa, EPE;38.7396768,-9.1634516;21851.12;45595.15;22576.5;10634.0;5189.24;240884.31;58180.99
2014-09;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;1483.46;13.95;29.65;-44.67;0.84;0.0;13.95
2014-09;Região de Saúde Norte;Administração Regional Saúde Norte, IP;41.1576361,-8.6066408;135126.51;65998.11;87296.35;46613.31;14048.0;79413.44;81001.72
2014-09;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984,-8.4802503;18406.78;25831.52;9532.6;4456.12;2338.31;234366.57;33680.81
2014-09;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173,-8.3086907;18418.51;27481.2;15414.12;11268.78;2297.11;353692.62;41202.11
2014-09;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642,-8.6062881;32718.87;50167.0;20069.17;10749.0;5605.0;236392.81;63837.75
2014-09;Região de Saúde do Centro;Administração Regional de Saúde do Centro;40.2038193,-8.4212899;71607.72;57435.13;89180.92;49327.5;13616.5;66854.0;82261.63
2014-09;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919,-8.7707806;774.43;573.71;358.0;233.67;85.5;27077.5;888.46
2014-09;Região de Saúde LVT;Instituto Nacional de Emergência Médica;38.7313954,-9.1447467;55244.47;35945.34;25950.28;31099.87;4870.74;54206.31;38976.84
2014-10;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948,-9.1371248;101077.99;244397.74;125103.98;58031.09;17382.73;1658483.05;335965.69
2014-10;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;41377.7;70734.5;36557.52;19704.87;7146.25;442601.64;95242.5
2014-10;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;17763.5;41045.0;22248.0;12488.75;4660.75;429893.5;56656.75
2014-10;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793,-9.144249;5.0;0.0;0.0;7.0;0.0;2050.2;0.0
2014-10;Região de Saúde Norte;Centro Hospitalar Vila Nova de Gaia/Espinho, EPE;41.1094138,-8.5972617;33496.17;99935.6;37467.5;16958.75;7349.5;700583.59;131244.85
2014-10;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884,-8.5458794;96186.75;66405.75;36097.5;17598.0;6609.75;352398.5;90275.0
2014-10;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;65521.05;140621.88;57980.5;28173.12;9942.5;1278478.25;182201.41
2014-10;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498,-8.6172617;32747.75;113618.38;47252.97;26411.5;7201.04;826892.52;151486.5
2014-10;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;15644.83;45819.67;21740.75;5913.41;3241.83;390354.03;61938.25
2014-10;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173,-8.3086907;20578.22;30599.67;17840.39;12722.93;2565.68;390936.46;46318.54
2014-10;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054,-8.8252713;30677.41;46399.14;34834.42;18388.33;5128.5;391466.73;64922.96
2014-10;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861,-7.9032848;31404.01;61614.27;39635.9;23993.5;4887.75;298265.86;86052.46
2014-10;Região de Saúde do Algarve;Administração Regional de Saúde do Algarve;37.0272496,-7.9489909;48127.06;27602.19;39322.45;22636.12;5192.2;47452.33;41817.75
2014-10;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812,-8.7982706;6033.5;7207.5;6350.0;2826.0;424.5;146184.73;10941.0
2014-10;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523,-8.4098211;22989.96;38178.94;63297.81;1476.0;8415.04;316462.25;68062.53
2014-10;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897,-8.8586755;5589.0;10535.0;7616.0;3437.0;607.0;113017.5;15831.0
2014-10;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916,-7.2734793;50731.17;63750.67;53435.2;17196.84;5032.83;304888.19;88362.13
2014-10;Região de Saúde LVT;Autoridade Nacional Medicamento Produtos de Saúde, IP;38.7582532,-9.1502867;7946.482;2741.32;199.15;639.1;19.94;0.0;2741.32
2014-11;Região de Saúde LVT;Administração Central do Sistema de Saúde, IP;38.7569402,-9.1494097;1772.05;623.85;11.0;11.0;1.98;0.0;623.85
2014-11;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;18092.0;45545.25;21371.5;9755.8;2532.5;399973.94;61160.25
2014-11;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713,-9.1822554;41294.46;78336.46;57998.28;38504.54;10393.5;618317.87;127545.96
2014-11;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234,-8.6171561;3920.25;5482.5;5321.0;2656.5;582.5;111333.77;8373.5
2014-11;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314,-8.6956768;30957.25;45310.58;20187.5;11465.0;3101.5;168156.62;58946.08
2014-11;Região de Saúde do Centro;Administração Regional de Saúde do Centro;40.2038193,-8.4212899;89302.97;70759.3;110656.42;61445.0;16180.5;83350.0;101746.8
2014-11;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364,-8.0827433;32408.54;57875.42;36881.06;20812.51;4689.22;601930.11;81951.39
2014-11;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015,-8.5933462;1.0;8.98;0.0;0.0;0.0;19616.67;8.98
2014-11;Região de Saúde LVT;Sv. Interv. Comportamentos Aditivos e Dependências;38.7653399,-9.1611815;1711.6;769.9;0.0;53.15;7.05;0.0;769.9
2014-12;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771,-9.1460705;1352.0;11.0;14.0;74.5;4.0;127726.34;11.0
2014-12;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713,-9.1822554;44781.27;85016.96;63803.28;41928.54;10393.5;673228.75;138567.46
2014-12;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793,-9.144249;59.0;29.0;51.98;40.0;0.0;2684.02;32.98
2014-12;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;44442.28;95362.93;39162.71;19306.5;7268.46;652431.12;125073.35
2014-12;Região de Saúde Norte;Centro Hospitalar Vila Nova de Gaia/Espinho, EPE;41.1094138,-8.5972617;40161.75;121162.6;44434.5;20103.75;7373.5;834965.59;157682.35
2014-12;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884,-8.5458794;113199.75;77162.25;43602.75;21074.25;6609.75;427159.0;105117.0
2014-12;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498,-8.6172617;39782.49;137421.34;56450.67;31315.47;7289.79;988353.48;181868.85
2014-12;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234,-8.6171561;4182.25;5943.5;5709.5;2880.0;582.5;121534.75;9069.5
2014-12;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649,-8.6649823;2452.1;2451.83;997.5;422.17;216.0;88048.24;2976.0
2014-12;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642,-8.6062881;44924.87;67419.5;26841.67;14306.5;6414.0;314107.64;85345.75
2014-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425,-7.4263845;45338.37;81219.91;49463.03;46517.43;6643.25;304305.76;113556.1
2014-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314,-8.6956768;33200.25;49726.58;22011.5;12617.5;3120.5;183531.62;64468.08
2014-12;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364,-8.0827433;35092.79;62993.92;39781.81;22762.26;4689.22;659236.23;88942.89
2014-12;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919,-8.7707806;1724.43;620.71;401.0;285.67;113.0;37095.5;960.96
2014-12;Região de Saúde LVT;Autoridade Nacional Medicamento Produtos de Saúde, IP;38.7582532,-9.1502867;9862.882;3545.66;272.23;718.75;19.94;0.0;3545.66
2014-12;Região de Saúde LVT;Instituto Nacional de Emergência Médica;38.7313954,-9.1447467;77789.49;50021.27;39210.44;45047.32;4881.74;71880.89;54104.26
2014-12;Região de Saúde LVT;Secretaria-Geral do Ministério da Saúde;38.7362218,-9.1463126;6990.5;4334.4;0.0;80.0;0.0;0.0;4334.4
2015-01;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713,-9.1822554;3337.5;7010.98;4926.98;3226.5;2273.0;55556.73;11785.96
2015-01;Região de Saúde Norte;Administração Regional Saúde Norte, IP;41.1576361,-8.6066408;16487.94;7421.2;11003.93;5879.17;295.0;7320.18;9123.54
2015-01;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711,-8.7589945;1516.23;1644.49;940.73;502.05;0.0;13447.73;2226.54
2015-01;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498,-8.6172617;4208.94;10532.81;5079.98;3276.7;12.0;80579.41;14078.06
2015-01;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;2205.0;4341.0;4661.3;661.0;423.0;36880.17;6392.0
2015-01;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523,-8.4098211;13902.13;22949.95;29780.52;717.0;234.0;159400.0;35171.67
2015-01;Região de Saúde LVT;Secretaria-Geral do Ministério da Saúde;38.7362218,-9.1463126;573.0;230.67;0.0;0.0;0.0;0.0;230.67
2015-02;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771,-9.1460705;263.0;0.0;4.0;21.5;0.5;21889.5;3.0
2015-02;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173,-8.3086907;4777.15;5456.33;3901.31;3042.17;448.53;76753.83;8551.14
2015-02;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;3602.26;1910.44;2775.36;1083.07;542.0;5820.75;2734.44
2015-02;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425,-7.4263845;6704.14;12474.37;8287.87;6228.82;1978.5;49060.0;18750.99
2015-02;Região de Saúde do Algarve;Administração Regional de Saúde do Algarve;37.0272496,-7.9489909;8945.88;3553.5;6219.25;4988.0;1160.5;4696.29;5217.25
2015-02;Região de Saúde do Centro;Administração Regional de Saúde do Centro;40.2038193,-8.4212899;17819.3;12491.34;21125.25;11908.17;4030.0;13960.5;18384.34
2015-02;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897,-8.8586755;1459.0;2168.0;1772.0;816.0;0.0;26538.33;3297.0
2015-02;Região de Saúde LVT;Sv. Interv. Comportamentos Aditivos e Dependências;38.7653399,-9.1611815;275.0;117.0;14.0;16.0;15.0;0.0;117.0
2015-03;Região de Saúde LVT;Administração Central do Sistema de Saúde, IP;38.7569402,-9.1494097;600.0;149.4;0.0;0.0;0.0;0.0;149.4
2015-03;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;5372.09;12396.0;6154.5;2710.41;794.0;110678.2;16928.41
2015-03;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948,-9.1371248;31153.46;73845.95;33398.56;17147.68;6733.42;487346.05;101073.52
2015-03;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629,-9.1258493;6280.0;12781.5;9309.5;3043.0;1018.0;96352.96;16804.0
2015-03;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861,-9.1616116;57890.89;87071.52;45250.2;21095.15;8108.2;396194.29;114984.92
2015-03;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771,-9.1460705;385.0;0.0;4.0;29.5;0.5;31706.0;3.0
2015-03;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713,-9.1822554;10059.13;20548.46;14675.35;9275.98;3337.0;169262.91;33382.42
2015-03;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257,-9.2264834;16574.53;27120.08;10056.69;5606.41;744.62;118277.5;33383.58
2015-03;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;12124.5;25229.75;11228.25;5895.0;2192.5;163693.25;33963.75
2015-03;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884,-8.5458794;23859.5;16370.75;11034.75;5512.0;2963.0;113491.75;23601.5
2015-03;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;28835.28;46656.5;22954.0;10698.65;3683.0;376152.81;62208.5
2015-03;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642,-8.6062881;12257.83;15478.5;6261.0;3677.5;1749.5;78189.92;19945.5
2015-03;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123,-7.8721227;12316.5;11971.5;11015.0;5648.33;1755.0;69481.44;17215.5
2015-03;Região de Saúde do Algarve;Administração Regional de Saúde do Algarve;37.0272496,-7.9489909;13940.8;5633.75;9005.92;7748.5;1515.5;6917.04;8026.5
2015-03;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve;37.0238973,-7.9281554;28404.53;41875.03;25619.55;12030.71;3813.5;290441.66;56786.72
2015-03;Região de Saúde LVT;Instituto Nacional de Emergência Médica;38.7313954,-9.1447467;18928.08;12238.49;11796.47;13171.53;2067.16;17801.41;13340.11
2015-04;Região de Saúde LVT;Administração Regional Saúde Lisboa Vale Tejo, IP;38.7490091,-9.1417844;38792.67;21813.07;21671.1;18218.85;3035.06;17681.8;24399.07
2015-04;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;15744.5;28318.0;15603.5;8513.5;2442.5;171951.43;37911.5
2015-04;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861,-9.1616116;77932.02;116323.74;62089.05;27350.05;8120.2;533222.08;152583.84
2015-04;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;9254.0;14925.25;11373.73;6044.45;662.5;145875.38;23250.25
2015-04;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793,-9.144249;88.0;25.0;19.96;32.0;0.0;1056.64;32.96
2015-04;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234,-8.6171561;2129.5;2009.5;1892.5;966.5;131.5;41125.27;3181.0
2015-04;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532,-6.7888197;25729.04;33569.68;24685.33;13013.44;2610.25;126198.7;47850.16
2015-04;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123,-7.8721227;15960.5;15813.0;14443.5;7350.83;1755.0;90315.51;22479.0
2015-04;Região de Saúde LVT;Secretaria-Geral do Ministério da Saúde;38.7362218,-9.1463126;2439.0;1054.22;0.0;0.0;0.0;0.0;1054.22
2015-04;Região de Saúde LVT;Serviços Partilhados do Ministério da Saúde, EPE;38.739767,-9.1489431;170.9;9.5;45.27;133.02;0.0;55.58;9.5
2015-05;Região de Saúde LVT;Administração Regional Saúde Lisboa Vale Tejo, IP;38.7490091,-9.1417844;47584.47;25033.79;25339.38;21251.98;5863.86;22321.75;28131.87
2015-05;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;8529.09;21098.47;9954.0;4078.41;851.0;185576.5;28086.38
2015-05;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454,-9.216985;19470.25;49094.25;36104.75;15154.5;3099.25;430486.08;73376.25
2015-05;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;11264.75;18564.48;14777.48;7664.68;950.25;185593.99;29318.48
2015-05;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257,-9.2264834;42434.3;61828.67;18940.69;9402.41;6014.95;237244.5;66983.0
2015-05;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;1393.56;32.23;26.01;58.33;8.89;0.0;32.23
2015-05;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;21064.25;41985.75;19327.25;9353.5;2202.5;272878.75;55807.5
2015-05;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711,-8.7589945;5497.79;8328.86;4347.1;2310.74;270.97;71025.09;11272.03
2015-05;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884,-8.5458794;35100.75;24910.75;15902.25;7580.25;4799.25;195291.75;35583.5
2015-05;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234,-8.6171561;2486.5;2317.5;2409.0;1132.5;131.5;52259.25;3764.5
2015-05;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642,-8.6062881;18600.83;25689.5;10510.0;5739.5;1749.5;130810.61;32563.0
2015-05;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;10167.55;5117.74;6857.69;2906.0;869.45;14501.73;7134.24
2015-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425,-7.4263845;16853.62;31834.63;20085.78;14140.71;3062.83;123253.66;45981.21
2015-05;Região de Saúde do Centro;Administração Regional de Saúde do Centro;40.2038193,-8.4212899;45452.67;31904.84;49983.57;28784.35;6527.0;35887.0;45323.84
2015-05;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158,-7.4922407;10127.05;15437.44;12478.77;8166.63;2426.92;138307.51;24406.31
2015-05;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263,-7.4981271;11757.75;32656.51;14825.85;6966.11;2153.0;110498.0;42540.34
2015-05;Região de Saúde LVT;Autoridade Nacional Medicamento Produtos de Saúde, IP;38.7582532,-9.1502867;3853.66;1461.62;39.3;294.57;36.08;0.0;1461.62
2015-06;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454,-9.216985;23008.5;58293.25;41904.5;17343.75;5747.75;517032.3;87462.75
2015-06;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;23410.25;42386.5;22724.0;11746.5;4950.5;263293.55;56624.5
2015-06;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629,-9.1258493;11780.0;24362.5;18286.0;5639.0;2731.5;192573.37;32197.0
2015-06;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771,-9.1460705;801.0;124.0;6.0;53.5;6.5;64163.75;127.0
2015-06;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793,-9.144249;100.0;25.0;31.96;32.0;0.0;1540.42;32.96
2015-06;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884,-8.5458794;41176.5;29828.25;19592.75;9352.75;5333.25;235997.75;42632.5
2015-06;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314,-8.6956768;13596.61;24213.82;11623.0;6765.5;1745.0;95793.0;31956.82
2015-06;Região de Saúde do Algarve;Administração Regional de Saúde do Algarve;37.0272496,-7.9489909;28612.35;11432.25;17516.07;13221.9;2408.0;14047.87;15854.32
2015-06;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve;37.0238973,-7.9281554;56339.62;85451.52;51067.05;22322.81;7110.0;578955.55;114770.46
2015-06;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919,-8.7707806;1172.0;69.0;59.5;94.0;18.0;18674.0;91.5
2015-06;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897,-8.8586755;4050.0;6052.0;4958.0;2235.0;274.0;78915.33;9415.0
2015-06;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514,-8.4103814;13017.7;19381.85;9349.6;7409.5;2525.0;56401.25;26213.45
2015-06;Região de Saúde LVT;Instituto Nacional de Emergência Médica;38.7313954,-9.1447467;42580.2;30566.61;28738.45;33071.08;4496.41;36906.41;33600.62
2015-06;Região de Saúde LVT;Secretaria-Geral do Ministério da Saúde;38.7362218,-9.1463126;3621.0;1598.37;5.0;0.0;0.0;0.0;1598.37
2015-07;Região de Saúde LVT;Administração Regional Saúde Lisboa Vale Tejo, IP;38.7490091,-9.1417844;66053.89;31713.81;35510.16;29675.66;8726.97;30823.81;36221.84
2015-07;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;11707.09;29352.47;13946.0;5270.91;1875.5;262055.5;39385.38
2015-07;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771,-9.1460705;934.0;187.0;7.0;60.5;7.5;74464.5;190.0
2015-07;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713,-9.1822554;23599.07;47840.88;35519.96;21525.42;10363.9;402498.64;79760.93
2015-07;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257,-9.2264834;59047.83;93918.77;27877.27;13545.24;9438.95;356936.25;97789.68
2015-07;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;1895.62;48.61;38.02;75.97;11.95;0.0;48.61
2015-07;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;11906.0;31475.5;22750.53;3879.5;2680.0;268438.34;44401.23
2015-07;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642,-8.6062881;25312.58;35504.0;14657.0;7779.5;4044.5;184180.28;45507.0
2015-07;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425,-7.4263845;23047.42;44241.13;28122.13;19710.69;5509.83;173793.68;64284.01
2015-07;Região de Saúde do Centro;Administração Regional de Saúde do Centro;40.2038193,-8.4212899;62680.08;44489.11;70081.42;39765.53;11468.6;49222.5;63681.61
2015-07;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158,-7.4922407;14047.07;21432.36;17663.04;11005.09;3150.17;193253.37;33848.06
2015-07;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015,-8.5933462;0.0;0.0;0.0;0.0;0.0;13296.13;0.0
2015-07;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897,-8.8586755;4658.0;6930.0;5686.5;2473.5;609.0;91614.83;10871.5
2015-07;Região de Saúde LVT;Serviços Partilhados do Ministério da Saúde, EPE;38.739767,-9.1489431;379.68;14.94;122.77;234.99;31.5;187.68;14.94
2015-08;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;13313.59;33813.47;15874.0;5932.41;2153.0;299149.0;45212.88
2015-08;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;31250.75;55969.5;30232.25;15766.5;6320.0;350696.05;74726.75
2015-08;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;18862.83;39525.11;22716.31;10035.58;4097.79;331185.25;52808.21
2015-08;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861,-9.1616116;154403.61;229183.37;121138.2;51985.37;19858.7;1068124.2;299735.32
2015-08;Região de Saúde Norte;Administração Regional Saúde Norte, IP;41.1576361,-8.6066408;134891.78;63076.1;77349.97;42459.99;15197.48;61696.15;76622.61
2015-08;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;32565.0;64458.5;29714.5;13991.0;6791.0;434394.5;86838.75
2015-08;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;13793.0;35976.0;25969.53;4414.0;3090.5;305761.84;50615.73
2015-08;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532,-6.7888197;52230.65;66692.29;46656.53;25071.72;7748.5;252781.62;94536.11
2015-08;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456,-8.6745115;14716.75;43717.25;24932.84;13358.75;6057.0;292839.04;59741.75
2015-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425,-7.4263845;26186.09;50816.13;31743.21;22874.52;6153.83;198372.1;73396.1
2015-08;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919,-8.7707806;1687.0;130.0;74.5;145.0;22.0;25008.0;159.5
2015-08;Região de Saúde LVT;Serviços Partilhados do Ministério da Saúde, EPE;38.739767,-9.1489431;398.68;20.42;173.21;299.94;60.29;250.59;20.42
2015-09;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;21316.33;44391.61;25650.06;11155.08;4097.79;374931.0;58966.96
2015-09;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713,-9.1822554;29183.15;62093.36;46550.17;27984.92;11482.4;518461.8;102970.87
